ST,CTY,NAICS,RCPTOT,ESTAB,Total_RCPTOT,Total_ESTAB,Year
42,7,48411,7754,73,449954,5023,2012
42,7,4842,1228,14,115183,1362,2012
42,7,4853,195,12,195967,5310,2012
42,9,23,28708,535,5254118,91156,2012
42,9,236,10329,140,1666372,22248,2012
42,9,2361,8206,114,1457538,19758,2012
42,9,237,591,10,132133,1301,2012
42,9,2371,0,0,3572,71,2012
42,9,2372,0,0,79522,374,2012
42,9,23721,0,0,79522,374,2012
42,9,2373,274,4,6279,99,2012
42,9,23731,274,4,6279,99,2012
42,9,2379,0,0,24871,386,2012
42,9,23799,0,0,24871,386,2012
42,9,238,17788,385,3453497,67569,2012
42,9,2381,2474,62,545561,9635,2012
42,9,2382,3393,68,659205,12110,2012
42,9,23821,1074,29,260382,5721,2012
42,9,23822,1983,32,357665,5646,2012
42,9,23829,0,0,32386,579,2012
42,9,2383,4596,120,1121919,25004,2012
42,9,2389,7325,135,1125590,20790,2012
42,9,484,27567,222,1518290,14058,2012
42,9,4841,26782,211,1400913,12666,2012
42,9,48411,5129,52,449954,5023,2012
42,9,4842,785,11,115183,1362,2012
42,11,23,168464,2919,5254118,91156,2012
42,11,236,44925,632,1666372,22248,2012
42,11,2361,39295,562,1457538,19758,2012
42,11,237,1865,34,132133,1301,2012
42,11,2371,0,0,3572,71,2012
42,11,2372,928,11,79522,374,2012
42,11,23721,928,11,79522,374,2012
42,11,2373,0,0,6279,99,2012
42,11,23731,0,0,6279,99,2012
42,11,2379,773,11,24871,386,2012
42,11,23799,773,11,24871,386,2012
42,11,238,121674,2253,3453497,67569,2012
42,11,2381,21196,318,545561,9635,2012
42,11,2382,23696,395,659205,12110,2012
42,11,23821,8282,186,260382,5721,2012
42,11,23822,13350,180,357665,5646,2012
42,11,23829,2064,29,32386,579,2012
42,11,2383,41036,873,1121919,25004,2012
42,11,2389,35746,667,1125590,20790,2012
42,11,484,51686,435,1518290,14058,2012
42,11,4841,48477,387,1400913,12666,2012
42,11,48411,16465,173,449954,5023,2012
42,11,4842,3209,48,115183,1362,2012
42,11,4853,3173,91,195967,5310,2012
42,13,23,38770,768,5254118,91156,2012
42,13,236,13788,219,1666372,22248,2012
42,13,2361,12731,198,1457538,19758,2012
42,13,237,634,14,132133,1301,2012
42,13,2371,0,0,3572,71,2012
42,13,2372,427,7,79522,374,2012
42,13,23721,427,7,79522,374,2012
42,13,2373,94,3,6279,99,2012
42,13,23731,94,3,6279,99,2012
42,13,2379,0,0,24871,386,2012
42,13,23799,0,0,24871,386,2012
42,13,238,24348,535,3453497,67569,2012
42,13,2381,1911,46,545561,9635,2012
42,13,2382,4587,102,659205,12110,2012
42,13,23821,1836,55,260382,5721,2012
42,13,23822,2491,42,357665,5646,2012
42,13,23829,0,0,32386,579,2012
42,13,2383,6590,200,1121919,25004,2012
42,13,2389,11260,187,1125590,20790,2012
42,13,484,10925,115,1518290,14058,2012
42,13,4841,9146,99,1400913,12666,2012
42,13,48411,2874,34,449954,5023,2012
42,13,4842,1779,16,115183,1362,2012
42,13,4853,0,0,195967,5310,2012
42,15,23,30819,579,5254118,91156,2012
42,15,236,10970,198,1666372,22248,2012
42,15,2361,10443,175,1457538,19758,2012
42,15,237,624,12,132133,1301,2012
42,15,2371,0,0,3572,71,2012
42,15,2373,61,3,6279,99,2012
42,15,23731,61,3,6279,99,2012
42,15,2379,543,7,24871,386,2012
42,15,23799,543,7,24871,386,2012
42,15,238,19225,369,3453497,67569,2012
42,15,2381,4342,64,545561,9635,2012
42,15,2382,2864,61,659205,12110,2012
42,15,23821,950,22,260382,5721,2012
42,15,23822,1831,35,357665,5646,2012
42,15,23829,0,0,32386,579,2012
42,15,2383,5419,105,1121919,25004,2012
42,15,2389,6600,139,1125590,20790,2012
42,15,484,14289,140,1518290,14058,2012
42,15,4841,13051,123,1400913,12666,2012
42,15,48411,6039,69,449954,5023,2012
42,15,4842,0,0,115183,1362,2012
42,15,4853,224,8,195967,5310,2012
42,17,23,440547,6328,5254118,91156,2012
42,17,236,128845,1365,1666372,22248,2012
42,17,2361,115912,1216,1457538,19758,2012
42,17,237,3955,63,132133,1301,2012
42,17,2371,0,0,3572,71,2012
42,17,2372,1192,14,79522,374,2012
42,17,23721,1192,14,79522,374,2012
42,17,2373,0,0,6279,99,2012
42,17,23731,0,0,6279,99,2012
42,17,2379,1469,25,24871,386,2012
42,17,23799,1469,25,24871,386,2012
42,17,238,307747,4900,3453497,67569,2012
42,17,2381,50613,688,545561,9635,2012
42,17,2382,54020,844,659205,12110,2012
42,17,23821,24193,411,260382,5721,2012
42,17,23822,26896,389,357665,5646,2012
42,17,23829,2931,44,32386,579,2012
42,17,2383,106439,1929,1121919,25004,2012
42,17,2389,96675,1439,1125590,20790,2012
42,17,484,58520,575,1518290,14058,2012
42,17,4841,51082,498,1400913,12666,2012
42,17,48411,20230,209,449954,5023,2012
42,17,4842,7438,77,115183,1362,2012
42,17,4853,12276,262,195967,5310,2012
42,19,23,95299,1561,5254118,91156,2012
42,19,236,33859,401,1666372,22248,2012
42,19,2361,29117,357,1457538,19758,2012
42,19,237,2237,34,132133,1301,2012
42,19,2371,322,6,3572,71,2012
42,19,2372,964,10,79522,374,2012
42,19,23721,964,10,79522,374,2012
42,19,2373,236,4,6279,99,2012
42,19,23731,236,4,6279,99,2012
42,19,2379,0,0,24871,386,2012
42,19,23799,0,0,24871,386,2012
42,19,238,59203,1126,3453497,67569,2012
42,19,2381,9133,183,545561,9635,2012
42,19,2382,11367,178,659205,12110,2012
42,19,23821,3308,75,260382,5721,2012
42,19,23822,6463,92,357665,5646,2012
42,19,23829,1596,11,32386,579,2012
42,19,2383,17365,393,1121919,25004,2012
42,19,2389,21338,372,1125590,20790,2012
42,19,484,23222,207,1518290,14058,2012
42,19,4841,20598,182,1400913,12666,2012
42,19,48411,6883,76,449954,5023,2012
42,19,4842,2624,25,115183,1362,2012
42,19,4853,267,19,195967,5310,2012
42,21,23,33674,794,5254118,91156,2012
42,21,236,11851,223,1666372,22248,2012
42,21,2361,9983,196,1457538,19758,2012
42,21,237,701,15,132133,1301,2012
42,21,2371,0,0,3572,71,2012
42,21,2372,0,0,79522,374,2012
42,21,23721,0,0,79522,374,2012
42,21,2373,193,4,6279,99,2012
42,21,23731,193,4,6279,99,2012
42,21,2379,0,0,24871,386,2012
42,21,23799,0,0,24871,386,2012
42,21,238,21122,556,3453497,67569,2012
42,21,2381,3763,71,545561,9635,2012
42,21,2382,3204,104,659205,12110,2012
42,21,23821,1304,60,260382,5721,2012
42,21,23822,1685,38,357665,5646,2012
42,21,23829,0,0,32386,579,2012
42,21,2383,6680,178,1121919,25004,2012
42,21,2389,7475,203,1125590,20790,2012
42,21,484,17204,146,1518290,14058,2012
42,21,4841,15188,127,1400913,12666,2012
42,21,48411,5260,50,449954,5023,2012
42,21,4842,2016,19,115183,1362,2012
42,21,4853,0,0,195967,5310,2012
42,23,23,1141,35,5254118,91156,2012
42,23,236,357,7,1666372,22248,2012
42,23,2361,352,6,1457538,19758,2012
42,23,238,784,28,3453497,67569,2012
42,23,2381,0,0,545561,9635,2012
42,23,2382,0,0,659205,12110,2012
42,23,23822,0,0,357665,5646,2012
42,23,23829,0,0,32386,579,2012
42,23,2383,265,11,1121919,25004,2012
42,23,2389,235,12,1125590,20790,2012
42,23,484,0,0,1518290,14058,2012
42,23,4841,0,0,1400913,12666,2012
42,23,48411,0,0,449954,5023,2012
42,23,4853,0,0,195967,5310,2012
42,25,23,30736,530,5254118,91156,2012
42,25,236,9171,124,1666372,22248,2012
42,25,2361,8816,112,1457538,19758,2012
42,25,237,0,0,132133,1301,2012
42,25,2372,0,0,79522,374,2012
42,25,23721,0,0,79522,374,2012
42,25,2373,0,0,6279,99,2012
42,25,23731,0,0,6279,99,2012
42,25,2379,0,0,24871,386,2012
42,25,23799,0,0,24871,386,2012
42,25,238,20912,400,3453497,67569,2012
42,25,2381,2666,66,545561,9635,2012
42,25,2382,4602,73,659205,12110,2012
42,25,23821,1849,36,260382,5721,2012
42,25,23822,2546,33,357665,5646,2012
42,25,23829,0,0,32386,579,2012
42,25,2383,5891,127,1121919,25004,2012
42,25,2389,7753,134,1125590,20790,2012
42,25,484,10301,94,1518290,14058,2012
42,25,4841,9370,85,1400913,12666,2012
42,25,48411,2997,34,449954,5023,2012
42,25,4842,931,9,115183,1362,2012
42,25,4853,0,0,195967,5310,2012
42,27,23,52170,912,5254118,91156,2012
42,27,236,22899,286,1666372,22248,2012
42,27,2361,20653,248,1457538,19758,2012
42,27,237,3840,18,132133,1301,2012
42,27,2371,0,0,3572,71,2012
42,27,2372,3061,10,79522,374,2012
42,27,23721,3061,10,79522,374,2012
42,27,2373,0,0,6279,99,2012
42,27,23731,0,0,6279,99,2012
42,27,2379,0,0,24871,386,2012
42,27,23799,0,0,24871,386,2012
42,27,238,25431,608,3453497,67569,2012
42,27,2381,2856,68,545561,9635,2012
42,27,2382,5956,118,659205,12110,2012
42,27,23821,2402,55,260382,5721,2012
42,27,23822,3237,51,357665,5646,2012
42,27,23829,317,12,32386,579,2012
42,27,2383,8058,216,1121919,25004,2012
42,27,2389,8561,206,1125590,20790,2012
42,27,484,17325,149,1518290,14058,2012
42,27,4841,16729,137,1400913,12666,2012
42,27,48411,2586,38,449954,5023,2012
42,27,4842,596,12,115183,1362,2012
42,27,4853,924,57,195967,5310,2012
42,29,23,299957,3989,5254118,91156,2012
42,29,236,101431,879,1666372,22248,2012
42,29,2361,88012,768,1457538,19758,2012
42,29,237,9641,67,132133,1301,2012
42,29,2371,451,7,3572,71,2012
42,29,2372,6178,26,79522,374,2012
42,29,23721,6178,26,79522,374,2012
42,29,2373,817,9,6279,99,2012
42,29,23731,817,9,6279,99,2012
42,29,2379,2195,25,24871,386,2012
42,29,23799,2195,25,24871,386,2012
42,29,238,188885,3043,3453497,67569,2012
42,29,2381,24727,385,545561,9635,2012
42,29,2382,30133,493,659205,12110,2012
42,29,23821,12872,236,260382,5721,2012
42,29,23822,16134,226,357665,5646,2012
42,29,23829,1127,31,32386,579,2012
42,29,2383,69006,1172,1121919,25004,2012
42,29,2389,65019,993,1125590,20790,2012
42,29,484,27397,263,1518290,14058,2012
42,29,4841,23034,219,1400913,12666,2012
42,29,48411,10234,125,449954,5023,2012
42,29,4842,4363,44,115183,1362,2012
42,29,4853,2474,92,195967,5310,2012
42,31,23,24977,436,5254118,91156,2012
42,31,236,10367,152,1666372,22248,2012
42,31,2361,7414,130,1457538,19758,2012
42,31,237,555,11,132133,1301,2012
42,31,2371,0,0,3572,71,2012
42,31,2372,411,5,79522,374,2012
42,31,23721,411,5,79522,374,2012
42,31,2373,0,0,6279,99,2012
42,31,23731,0,0,6279,99,2012
42,31,2379,0,0,24871,386,2012
42,31,23799,0,0,24871,386,2012
42,31,238,14055,273,3453497,67569,2012
42,31,2381,1536,49,545561,9635,2012
42,31,2382,2600,47,659205,12110,2012
42,31,23821,1161,26,260382,5721,2012
42,31,23822,1216,18,357665,5646,2012
42,31,23829,0,0,32386,579,2012
42,31,2383,4182,75,1121919,25004,2012
42,31,2389,5737,102,1125590,20790,2012
42,31,484,13623,108,1518290,14058,2012
42,31,4841,11522,90,1400913,12666,2012
42,31,48411,2474,22,449954,5023,2012
42,31,4842,2101,18,115183,1362,2012
42,31,4853,0,0,195967,5310,2012
42,33,23,28479,574,5254118,91156,2012
42,33,236,11464,158,1666372,22248,2012
42,33,2361,7322,139,1457538,19758,2012
42,33,237,0,0,132133,1301,2012
42,33,2371,0,0,3572,71,2012
42,33,2372,0,0,79522,374,2012
42,33,23721,0,0,79522,374,2012
42,33,2373,0,0,6279,99,2012
42,33,23731,0,0,6279,99,2012
42,33,2379,0,0,24871,386,2012
42,33,23799,0,0,24871,386,2012
42,33,238,16709,407,3453497,67569,2012
42,33,2381,3080,64,545561,9635,2012
42,33,2382,3763,77,659205,12110,2012
42,33,23821,2138,40,260382,5721,2012
42,33,23822,1358,32,357665,5646,2012
42,33,23829,267,5,32386,579,2012
42,33,2383,4130,123,1121919,25004,2012
42,33,2389,5736,143,1125590,20790,2012
42,33,484,26671,213,1518290,14058,2012
42,33,4841,26031,200,1400913,12666,2012
42,33,48411,11881,82,449954,5023,2012
42,33,4842,640,13,115183,1362,2012
42,33,4853,162,6,195967,5310,2012
42,35,23,14590,273,5254118,91156,2012
42,35,236,5139,82,1666372,22248,2012
42,35,2361,4849,73,1457538,19758,2012
42,35,237,559,6,132133,1301,2012
42,35,2372,0,0,79522,374,2012
42,35,23721,0,0,79522,374,2012
42,35,2373,0,0,6279,99,2012
42,35,23731,0,0,6279,99,2012
42,35,2379,379,3,24871,386,2012
42,35,23799,379,3,24871,386,2012
42,35,238,8892,185,3453497,67569,2012
42,35,2381,1338,31,545561,9635,2012
42,35,2382,1442,30,659205,12110,2012
42,35,23821,411,13,260382,5721,2012
42,35,23822,1031,17,357665,5646,2012
42,35,2383,2648,66,1121919,25004,2012
42,35,2389,3464,58,1125590,20790,2012
42,35,484,6319,70,1518290,14058,2012
42,35,4841,5740,66,1400913,12666,2012
42,35,48411,1925,21,449954,5023,2012
42,35,4842,579,4,115183,1362,2012
42,35,4853,420,11,195967,5310,2012
42,37,23,25495,442,5254118,91156,2012
42,37,236,10823,117,1666372,22248,2012
42,37,2361,9635,104,1457538,19758,2012
42,37,237,760,11,132133,1301,2012
42,37,2371,0,0,3572,71,2012
42,37,2372,189,3,79522,374,2012
42,37,23721,189,3,79522,374,2012
42,37,2373,0,0,6279,99,2012
42,37,23731,0,0,6279,99,2012
42,37,2379,418,5,24871,386,2012
42,37,23799,418,5,24871,386,2012
42,37,238,13912,314,3453497,67569,2012
42,37,2381,3252,48,545561,9635,2012
42,37,2382,3113,63,659205,12110,2012
42,37,23821,1630,29,260382,5721,2012
42,37,23822,1446,31,357665,5646,2012
42,37,23829,0,0,32386,579,2012
42,37,2383,4313,117,1121919,25004,2012
42,37,2389,3234,86,1125590,20790,2012
42,37,484,13279,100,1518290,14058,2012
42,37,4841,12112,90,1400913,12666,2012
42,37,48411,2228,22,449954,5023,2012
42,37,4842,1167,10,115183,1362,2012
42,37,4853,0,0,195967,5310,2012
42,39,23,48931,905,5254118,91156,2012
42,39,236,22533,302,1666372,22248,2012
42,39,2361,20195,274,1457538,19758,2012
42,39,237,642,16,132133,1301,2012
42,39,2371,185,3,3572,71,2012
42,39,2372,0,0,79522,374,2012
42,39,23721,0,0,79522,374,2012
42,39,2373,0,0,6279,99,2012
42,39,23731,0,0,6279,99,2012
42,39,2379,335,10,24871,386,2012
42,39,23799,335,10,24871,386,2012
42,39,238,25756,587,3453497,67569,2012
42,39,2381,4746,114,545561,9635,2012
42,39,2382,3191,67,659205,12110,2012
42,39,23821,1088,27,260382,5721,2012
42,39,23822,1984,36,357665,5646,2012
42,39,23829,0,0,32386,579,2012
42,39,2383,6740,184,1121919,25004,2012
42,39,2389,11079,222,1125590,20790,2012
42,39,484,14687,146,1518290,14058,2012
42,39,4841,13438,131,1400913,12666,2012
42,39,48411,2847,47,449954,5023,2012
42,39,4842,1249,15,115183,1362,2012
42,39,4853,165,12,195967,5310,2012
42,41,23,108263,1668,5254118,91156,2012
42,41,236,43033,439,1666372,22248,2012
42,41,2361,40177,407,1457538,19758,2012
42,41,237,3683,24,132133,1301,2012
42,41,2371,0,0,3572,71,2012
42,41,2372,3391,11,79522,374,2012
42,41,23721,3391,11,79522,374,2012
42,41,2373,0,0,6279,99,2012
42,41,23731,0,0,6279,99,2012
42,41,2379,162,4,24871,386,2012
42,41,23799,162,4,24871,386,2012
42,41,238,61547,1205,3453497,67569,2012
42,41,2381,10119,161,545561,9635,2012
42,41,2382,11674,224,659205,12110,2012
42,41,23821,4314,110,260382,5721,2012
42,41,23822,6673,94,357665,5646,2012
42,41,23829,687,20,32386,579,2012
42,41,2383,19216,456,1121919,25004,2012
42,41,2389,20538,364,1125590,20790,2012
42,41,484,38210,328,1518290,14058,2012
42,41,4841,35916,304,1400913,12666,2012
42,41,48411,9510,109,449954,5023,2012
42,41,4842,2294,24,115183,1362,2012
42,41,4853,691,36,195967,5310,2012
42,43,23,88433,1580,5254118,91156,2012
42,43,236,30006,401,1666372,22248,2012
42,43,2361,26616,361,1457538,19758,2012
42,43,237,2822,17,132133,1301,2012
42,43,2371,0,0,3572,71,2012
42,43,2372,2256,9,79522,374,2012
42,43,23721,2256,9,79522,374,2012
42,43,2373,0,0,6279,99,2012
42,43,23731,0,0,6279,99,2012
42,43,2379,312,3,24871,386,2012
42,43,23799,312,3,24871,386,2012
42,43,238,55605,1162,3453497,67569,2012
42,43,2381,5934,130,545561,9635,2012
42,43,2382,8918,187,659205,12110,2012
42,43,23821,3723,80,260382,5721,2012
42,43,23822,4582,93,357665,5646,2012
42,43,23829,613,14,32386,579,2012
42,43,2383,23522,493,1121919,25004,2012
42,43,2389,17231,352,1125590,20790,2012
42,43,484,27892,298,1518290,14058,2012
42,43,4841,25776,274,1400913,12666,2012
42,43,48411,7999,109,449954,5023,2012
42,43,4842,2116,24,115183,1362,2012
42,43,4853,1901,95,195967,5310,2012
42,45,23,248134,3853,5254118,91156,2012
42,45,236,71840,842,1666372,22248,2012
42,45,2361,62335,729,1457538,19758,2012
42,45,237,2743,37,132133,1301,2012
42,45,2371,0,0,3572,71,2012
42,45,2372,1306,7,79522,374,2012
42,45,23721,1306,7,79522,374,2012
42,45,2373,0,0,6279,99,2012
42,45,23731,0,0,6279,99,2012
42,45,2379,939,13,24871,386,2012
42,45,23799,939,13,24871,386,2012
42,45,238,173551,2974,3453497,67569,2012
42,45,2381,21532,346,545561,9635,2012
42,45,2382,39362,679,659205,12110,2012
42,45,23821,14080,328,260382,5721,2012
42,45,23822,23378,325,357665,5646,2012
42,45,23829,1904,26,32386,579,2012
42,45,2383,67038,1240,1121919,25004,2012
42,45,2389,45619,709,1125590,20790,2012
42,45,484,25396,294,1518290,14058,2012
42,45,4841,23711,265,1400913,12666,2012
42,45,48411,10805,123,449954,5023,2012
42,45,4842,1685,29,115183,1362,2012
42,45,4853,46357,1062,195967,5310,2012
42,47,23,9638,220,5254118,91156,2012
42,47,236,2965,56,1666372,22248,2012
42,47,2361,2499,49,1457538,19758,2012
42,47,237,177,4,132133,1301,2012
42,47,2372,0,0,79522,374,2012
42,47,23721,0,0,79522,374,2012
42,47,2379,0,0,24871,386,2012
42,47,23799,0,0,24871,386,2012
42,47,238,6496,160,3453497,67569,2012
42,47,2381,1059,25,545561,9635,2012
42,47,2382,1158,30,659205,12110,2012
42,47,23821,231,14,260382,5721,2012
42,47,23822,887,12,357665,5646,2012
42,47,23829,40,4,32386,579,2012
42,47,2383,1733,43,1121919,25004,2012
42,47,2389,2546,62,1125590,20790,2012
42,47,484,6280,41,1518290,14058,2012
42,47,4841,5502,36,1400913,12666,2012
42,47,48411,1251,9,449954,5023,2012
42,47,4842,778,5,115183,1362,2012
42,47,4853,0,0,195967,5310,2012
42,49,23,87743,1720,5254118,91156,2012
42,49,236,33360,484,1666372,22248,2012
42,49,2361,30679,425,1457538,19758,2012
42,49,237,3080,33,132133,1301,2012
42,49,2371,0,0,3572,71,2012
42,49,2372,1187,11,79522,374,2012
42,49,23721,1187,11,79522,374,2012
42,49,2373,0,0,6279,99,2012
42,49,23731,0,0,6279,99,2012
42,49,2379,1476,15,24871,386,2012
42,49,23799,1476,15,24871,386,2012
42,49,238,51303,1203,3453497,67569,2012
42,49,2381,9040,191,545561,9635,2012
42,49,2382,8434,208,659205,12110,2012
42,49,23821,2568,92,260382,5721,2012
42,49,23822,5522,105,357665,5646,2012
42,49,23829,0,0,32386,579,2012
42,49,2383,15218,438,1121919,25004,2012
42,49,2389,18611,366,1125590,20790,2012
42,49,484,27625,256,1518290,14058,2012
42,49,4841,25303,227,1400913,12666,2012
42,49,48411,3645,63,449954,5023,2012
42,49,4842,2322,29,115183,1362,2012
42,49,4853,664,21,195967,5310,2012
42,51,23,47781,935,5254118,91156,2012
42,51,236,16149,276,1666372,22248,2012
42,51,2361,15615,247,1457538,19758,2012
42,51,237,633,17,132133,1301,2012
42,51,2371,118,6,3572,71,2012
42,51,2372,288,4,79522,374,2012
42,51,23721,288,4,79522,374,2012
42,51,2373,0,0,6279,99,2012
42,51,23731,0,0,6279,99,2012
42,51,2379,0,0,24871,386,2012
42,51,23799,0,0,24871,386,2012
42,51,238,30999,642,3453497,67569,2012
42,51,2381,4259,88,545561,9635,2012
42,51,2382,6586,114,659205,12110,2012
42,51,23821,3750,58,260382,5721,2012
42,51,23822,2588,50,357665,5646,2012
42,51,23829,0,0,32386,579,2012
42,51,2383,7439,203,1121919,25004,2012
42,51,2389,12715,237,1125590,20790,2012
42,51,484,19370,176,1518290,14058,2012
42,51,4841,18238,165,1400913,12666,2012
42,51,48411,6514,77,449954,5023,2012
42,51,4842,1132,11,115183,1362,2012
42,51,4853,787,11,195967,5310,2012
42,53,23,2120,44,5254118,91156,2012
42,53,236,191,13,1666372,22248,2012
42,53,2361,175,11,1457538,19758,2012
42,53,238,1929,31,3453497,67569,2012
42,53,2381,134,3,545561,9635,2012
42,53,2382,134,5,659205,12110,2012
42,53,23821,0,0,260382,5721,2012
42,53,23822,66,3,357665,5646,2012
42,53,2383,0,0,1121919,25004,2012
42,53,2389,1577,20,1125590,20790,2012
42,53,484,722,13,1518290,14058,2012
42,53,4841,701,12,1400913,12666,2012
42,53,48411,0,0,449954,5023,2012
42,53,4842,0,0,115183,1362,2012
42,55,23,77705,1297,5254118,91156,2012
42,55,236,31337,354,1666372,22248,2012
42,55,2361,23303,305,1457538,19758,2012
42,55,237,812,17,132133,1301,2012
42,55,2371,0,0,3572,71,2012
42,55,2372,601,4,79522,374,2012
42,55,23721,601,4,79522,374,2012
42,55,2373,0,0,6279,99,2012
42,55,23731,0,0,6279,99,2012
42,55,2379,28,5,24871,386,2012
42,55,23799,28,5,24871,386,2012
42,55,238,45556,926,3453497,67569,2012
42,55,2381,10812,173,545561,9635,2012
42,55,2382,8365,157,659205,12110,2012
